episode,avg_score,avg_max_tile,loss,actor_loss,critic_loss,entropy,elapsed_s
84950,7886.8,531.2,0.11916,0.00224,0.23499,0.0576,29334.8
85000,7726.4,519.0,0.22329,0.0183,0.4117,0.08539,29355.9
85050,7414.8,517.1,0.24152,0.02352,0.43727,0.06348,29378.0
85100,7860.3,549.8,0.35928,-0.01783,0.75711,0.14452,29400.9
85150,7569.6,522.9,0.03895,-0.00885,0.09732,0.08561,29421.5
85200,6909.1,483.8,0.33335,0.00279,0.66246,0.06712,29441.1
85250,7545.3,527.4,0.15791,0.01314,0.29277,0.16181,29464.6
85300,8192.7,567.0,0.22936,-0.02585,0.51237,0.09763,29487.3
85350,7678.6,541.4,0.35828,-0.03536,0.78985,0.12889,29508.2
85400,7481.1,522.2,0.17262,0.03375,0.27948,0.08766,29530.2
85450,7593.6,537.0,0.08476,0.02828,0.11521,0.11339,29551.6
85500,7496.6,520.3,0.0626,0.01037,0.10602,0.07796,29573.2
85550,7399.5,517.1,0.12795,0.04289,0.17184,0.086,29594.3
85600,7523.7,533.8,0.06248,0.02462,0.07766,0.09646,29616.7
85650,7453.0,513.3,0.32747,-0.04489,0.7473,0.12901,29637.8
85700,6776.5,469.1,0.09663,0.01006,0.17574,0.13035,29656.8
85750,6694.2,461.4,0.32961,-0.03372,0.72857,0.09584,29677.4
85800,6850.1,478.1,0.30951,0.03915,0.54266,0.09801,29697.1
85850,6732.9,464.0,0.20255,0.04307,0.32051,0.07762,29717.2
85900,7201.1,490.2,0.19952,0.02323,0.35408,0.07498,29739.3
85950,7172.1,503.0,0.7055,0.03095,1.35067,0.07859,29759.0
86000,6681.8,464.6,0.17113,-0.03765,0.42091,0.16733,29778.7
86050,7186.8,516.5,0.14486,0.0678,0.15669,0.12816,29800.4
86100,7612.6,557.4,0.49367,0.00782,0.97249,0.03987,29821.5
86150,7256.7,504.3,0.11834,0.02759,0.18353,0.1011,29842.0
86200,7251.4,493.1,0.18298,0.00584,0.35538,0.05559,29863.7
86250,7913.8,540.5,0.32353,0.02388,0.60074,0.07108,29887.5
86300,8121.7,563.2,0.25014,0.02285,0.45579,0.06082,29909.9
86350,7848.3,561.3,0.16584,-0.0096,0.35403,0.15731,29931.9
86400,7339.9,533.1,0.21827,-0.00236,0.44331,0.10211,29952.0
86450,7360.0,521.3,0.10197,0.03535,0.13474,0.07483,29974.2
86500,7372.1,508.8,0.042,0.00358,0.07816,0.06607,29994.4
86550,7222.2,478.4,0.09592,-0.0105,0.21563,0.13934,30016.5
86600,7639.5,521.6,0.10347,0.058,0.09319,0.11272,30038.3
86650,7427.1,535.0,0.13739,0.0353,0.20594,0.08836,30058.9
86700,7400.5,523.5,0.38961,0.02702,0.72843,0.16254,30081.1
86750,8030.8,560.6,0.45762,0.02147,0.8734,0.05475,30104.9
86800,8093.4,569.6,0.07989,0.01852,0.12586,0.15591,30127.2
86850,7363.2,521.0,0.05865,-0.0047,0.12926,0.12851,30147.2
86900,6845.0,482.2,0.06203,0.03126,0.06408,0.1271,30167.0
86950,7443.0,534.7,0.04291,0.01654,0.05409,0.06769,30189.6
87000,7672.9,560.0,0.0623,0.03075,0.06484,0.08676,30210.5
87050,7147.5,508.8,0.1805,0.05066,0.26143,0.08723,30230.9
87100,7323.8,522.2,0.27872,0.02826,0.50262,0.08448,30252.4
87150,7343.1,521.3,0.17915,0.0374,0.2862,0.1347,30273.0
87200,7180.4,502.1,0.2146,0.01535,0.40221,0.18582,30294.1
87250,7242.6,510.7,0.29315,0.04031,0.50845,0.13807,30315.1
87300,6901.2,481.3,0.40864,-0.08547,0.99141,0.15987,30334.6
87350,7066.0,480.0,0.22238,0.01282,0.42182,0.13473,30356.3
87400,7183.0,485.1,0.16691,0.06376,0.20926,0.14768,30376.3
87450,6653.6,457.6,0.13235,0.00488,0.25589,0.04812,30395.6
87500,6729.4,476.2,0.10009,0.02986,0.14173,0.06397,30415.9
87550,7176.6,504.3,0.06445,0.0296,0.07149,0.08998,30437.4
87600,7344.0,523.5,0.23673,0.00171,0.47083,0.04014,30458.4
87650,7504.8,545.9,0.24273,0.00767,0.47183,0.08536,30480.4
87700,7943.7,574.7,0.12624,0.04328,0.16789,0.09917,30503.5
87750,7750.8,556.8,0.34242,0.02196,0.64272,0.08926,30524.8
87800,7028.4,503.0,0.13645,0.03841,0.1977,0.08086,30544.3
87850,6867.3,488.3,0.47867,0.00249,0.95405,0.08384,30564.5
87900,7098.0,494.1,0.65771,0.03455,1.24796,0.08167,30585.4
87950,7569.9,530.6,0.30637,0.02165,0.57115,0.08545,30608.2
88000,7591.9,528.6,0.44576,0.12593,0.64332,0.18286,30629.1
88050,6994.7,484.5,0.15624,0.04957,0.21859,0.26284,30648.9
88100,7087.2,500.8,0.19611,0.07824,0.23897,0.16209,30670.0
88150,7852.2,538.6,0.23453,0.04679,0.37925,0.1884,30693.6
88200,8379.2,560.6,0.12214,0.06319,0.12178,0.19377,30717.7
88250,8218.7,556.8,0.07025,0.04966,0.04441,0.16234,30740.5
88300,7740.1,538.9,0.33519,0.04026,0.59314,0.1636,30762.0
88350,7970.9,563.8,0.1085,0.04707,0.12551,0.13196,30785.7
88400,7432.5,529.3,0.40763,-0.0117,0.84169,0.15157,30804.8
88450,7196.0,508.2,0.40102,0.05426,0.69586,0.11596,30827.5
88500,7911.9,543.4,0.14334,0.06976,0.15029,0.15646,30849.9
88550,7969.4,536.3,0.11163,0.04655,0.13194,0.08955,30873.0
88600,7723.2,533.1,0.05808,0.0299,0.05868,0.11641,30894.4
88650,7128.5,512.6,0.26051,0.01772,0.48815,0.12803,30914.5
88700,7625.6,538.2,0.12753,0.04723,0.16272,0.10585,30938.1
88750,7651.0,535.0,0.14508,0.01579,0.26044,0.09292,30958.4
88800,7195.7,494.1,0.11147,0.02561,0.17401,0.11425,30980.2
88850,7291.5,499.2,0.27956,0.01925,0.52243,0.09104,31001.1
88900,7397.0,525.4,0.12934,0.03911,0.1825,0.10195,31022.8
88950,7355.7,529.3,0.08812,-0.01295,0.20402,0.09331,31043.5
89000,7177.7,509.4,0.22097,0.03033,0.38266,0.06936,31064.6
89050,7510.3,515.8,0.17234,0.00142,0.34301,0.05785,31087.2
89100,7643.3,521.6,0.24118,0.04325,0.39795,0.10398,31109.1
89150,6999.8,487.0,0.17777,0.04138,0.27456,0.08876,31128.4
89200,6647.9,467.8,0.21878,0.04477,0.35109,0.15363,31148.8
89250,6570.4,474.9,0.11196,0.07319,0.08024,0.13567,31167.3
89300,6240.4,448.6,0.13367,0.01982,0.23135,0.18232,31185.7
89350,6971.4,494.7,0.12934,0.02844,0.20375,0.09714,31207.7
89400,7927.4,554.9,0.14921,0.03297,0.23393,0.07158,31230.8
89450,7422.6,512.0,0.1759,0.02598,0.30173,0.09522,31250.7
89500,7078.9,503.0,0.2457,0.02235,0.44746,0.03744,31272.0
89550,7107.2,518.4,0.3586,0.03216,0.65416,0.06396,31291.9
89600,7010.5,500.5,0.49349,0.02404,0.94011,0.06024,31313.1
89650,7439.6,512.0,0.28117,0.04737,0.46947,0.09331,31335.0
89700,7508.8,521.6,0.37966,0.06985,0.62195,0.11595,31356.2
89750,7403.2,518.4,0.13061,0.06702,0.1293,0.10583,31377.4
89800,7449.9,520.3,0.20167,0.0781,0.24996,0.14056,31398.9
89850,7072.3,492.8,0.14556,0.1052,0.08478,0.20275,31418.4
89900,7252.2,503.0,0.32661,0.0306,0.59438,0.11753,31440.8
89950,7529.7,528.6,0.27558,0.01646,0.52155,0.16613,31461.7
90000,6800.0,481.3,0.14628,0.09198,0.11159,0.14861,31480.8
90050,6738.0,478.7,0.51945,0.04296,0.95664,0.18228,31501.3
90100,6555.7,478.1,0.11793,0.04961,0.13895,0.11552,31518.9
90150,6468.9,476.8,0.31627,0.05964,0.51567,0.11969,31539.0
90200,6999.4,484.5,0.61472,0.01109,1.20973,0.12285,31560.0
90250,7033.2,481.3,0.15018,0.03434,0.23349,0.09011,31580.4
90300,7154.4,505.0,0.10675,0.06162,0.09261,0.11739,31601.7
90350,7270.7,504.3,0.26957,0.04894,0.44321,0.0977,31622.7
90400,7121.9,501.1,0.39221,-0.00721,0.80225,0.17028,31643.3
90450,6805.7,481.9,0.13239,0.05652,0.15516,0.17158,31662.9
90500,6470.3,462.4,0.23663,-0.00378,0.48437,0.17786,31681.8
90550,7067.5,505.9,0.09757,0.01479,0.16789,0.11689,31704.1
90600,7855.6,548.5,0.23323,-0.0025,0.47278,0.06597,31726.8
90650,7526.9,523.5,0.11167,0.07473,0.07659,0.13523,31747.7
90700,7673.9,529.9,0.3099,0.03566,0.5505,0.10119,31771.1
90750,7712.4,524.2,0.11947,0.03953,0.16185,0.09889,31792.4
90800,7144.6,486.4,0.1398,0.01721,0.24679,0.08056,31813.1
90850,7211.0,500.5,0.3284,-0.05014,0.7592,0.10596,31834.2
90900,7480.0,524.8,0.49986,0.01775,0.9652,0.04903,31856.2
90950,7487.5,522.2,0.34645,0.01924,0.65579,0.06814,31877.7
91000,7219.0,504.3,0.16866,-0.00659,0.35161,0.05508,31898.2
91050,7266.9,506.9,0.38654,0.01222,0.75023,0.08013,31919.7
91100,7049.5,473.0,0.35415,-0.02515,0.75963,0.05079,31939.7
91150,7336.9,493.4,0.05546,0.00591,0.10065,0.07736,31962.7
91200,7779.2,541.4,0.29843,0.02711,0.54414,0.07499,31984.3
91250,7949.3,561.3,0.50358,-0.09655,1.20308,0.14068,32007.8
91300,7710.8,538.2,0.06861,0.04164,0.05616,0.11125,32028.5
91350,7607.1,532.5,0.06315,0.0322,0.06321,0.06533,32051.7
91400,7790.2,544.6,0.11423,0.00487,0.22034,0.08081,32073.3
91450,7090.4,491.5,0.09341,0.01086,0.16609,0.04999,32093.3
91500,7279.1,506.9,0.36932,-0.00279,0.7457,0.07346,32115.9
91550,7229.1,505.0,0.08327,0.01228,0.14334,0.06843,32135.6
91600,7210.4,502.4,0.05642,0.02513,0.06361,0.05176,32157.9
91650,7674.9,534.4,0.16026,0.02242,0.27725,0.07801,32179.9
91700,7302.1,497.9,0.2116,0.02268,0.37889,0.0518,32200.8
91750,7758.2,519.7,0.28257,-0.03405,0.63429,0.0532,32225.1
91800,7659.1,535.0,0.37312,-0.01175,0.77154,0.09,32245.2
91850,7506.4,541.4,0.54715,-0.0006,1.0979,0.12014,32268.6
91900,7840.9,551.7,0.14097,0.00712,0.26891,0.06097,32290.3
91950,6765.4,469.4,0.16952,0.0166,0.30728,0.0721,32308.2
92000,6687.5,479.0,0.3108,-0.00742,0.63837,0.09734,32329.6
92050,6987.5,497.9,0.46001,0.03679,0.8479,0.0731,32349.2
92100,6895.0,482.6,0.6865,-0.00283,1.37888,0.01173,32370.2
92150,7006.8,503.7,0.16793,-0.00281,0.34234,0.04265,32390.1
92200,7154.4,508.8,0.29127,0.03506,0.51416,0.08753,32411.9
92250,7412.1,515.2,0.2751,0.06062,0.43088,0.09654,32433.2
92300,7447.9,513.3,0.13722,0.02943,0.21698,0.07038,32455.1
92350,7604.9,515.8,0.37721,0.00991,0.73663,0.10176,32477.2
92400,7493.1,517.1,0.05836,0.01371,0.09089,0.07933,32498.4
92450,7204.2,503.0,0.16,0.01771,0.28637,0.08899,32519.2
92500,7394.7,513.3,0.32681,-0.02853,0.71601,0.26655,32541.3
92550,6845.5,469.8,0.09343,0.01467,0.15962,0.10525,32559.7
92600,6713.2,469.1,0.27934,0.04874,0.46317,0.09834,32581.0
92650,7294.5,525.4,0.07823,0.03664,0.08471,0.07696,32601.5
92700,7343.8,508.2,0.33248,0.02043,0.62574,0.0822,32623.1
92750,7418.0,514.6,0.15927,0.03197,0.25591,0.06592,32644.4
92800,7309.1,515.8,0.39633,0.02558,0.743,0.07464,32665.6
92850,7506.0,510.7,0.02809,0.01057,0.03638,0.06711,32688.0
92900,7156.6,500.5,0.33027,0.01642,0.62946,0.08814,32707.7
92950,6611.5,481.3,0.20512,0.03144,0.34873,0.06853,32727.1
93000,7804.1,547.8,0.1415,0.01161,0.26229,0.12569,32752.2
93050,8409.6,581.8,0.338,0.01621,0.64506,0.07481,32774.7
93100,8189.9,565.4,0.29091,0.02185,0.53953,0.0703,32798.9
93150,7905.2,538.6,0.16799,0.02354,0.29109,0.1088,32820.3
93200,7362.1,502.4,0.41904,0.01314,0.81346,0.08279,32841.8
93250,7235.6,501.1,0.17318,0.01493,0.31894,0.12217,32862.3
93300,7085.8,497.3,0.27995,-0.00146,0.56517,0.11813,32883.2
93350,6915.6,487.0,0.24595,0.05273,0.39019,0.18782,32902.5
93400,6593.1,453.1,0.09806,0.04126,0.11688,0.16478,32921.9
93450,6753.7,458.2,0.0698,0.05734,0.02798,0.15282,32942.4
93500,7506.0,525.4,0.15069,0.0472,0.20945,0.1229,32965.1
93550,7607.2,532.5,0.12599,0.04858,0.1567,0.0943,32986.2
93600,7251.9,500.5,0.21519,0.01608,0.39963,0.07036,33007.8
93650,7467.8,514.6,0.40334,0.02811,0.75218,0.08583,33029.8
93700,7151.3,489.0,0.31826,0.05602,0.52683,0.11836,33049.7
93750,7093.6,495.4,0.27283,0.00779,0.53241,0.11663,33071.4
93800,7666.2,541.4,0.32679,0.02258,0.60991,0.074,33094.0
93850,7669.9,531.2,0.14732,0.04184,0.21274,0.08836,33116.0
93900,7686.8,535.0,0.04202,-0.01046,0.10643,0.07339,33138.7
93950,8270.0,579.8,0.46563,0.02631,0.88008,0.07278,33163.4
94000,7816.9,537.6,0.17483,0.02737,0.29673,0.09119,33184.0
94050,7096.3,480.0,0.18868,-0.03213,0.44326,0.08205,33205.2
94100,7395.7,504.3,0.27949,0.00963,0.54269,0.14848,33227.1
94150,7321.0,506.9,0.18636,0.07651,0.22256,0.14355,33247.7
94200,6990.9,501.8,0.17849,0.05593,0.24718,0.10299,33267.8
94250,7067.0,509.4,0.30757,0.04805,0.5209,0.09275,33288.8
94300,7520.4,522.2,0.10953,0.06517,0.09097,0.11335,33311.4
94350,7348.0,495.4,0.08293,0.01927,0.12989,0.12802,33332.1
94400,7186.6,503.0,0.33031,0.05623,0.5511,0.14619,33353.8
94450,7491.4,537.6,0.1978,0.05039,0.29747,0.13157,33375.5
94500,7905.6,555.5,0.40848,0.05463,0.71055,0.14312,33398.7
94550,8018.6,559.4,0.21188,0.0538,0.3189,0.13717,33420.9
94600,7360.5,523.5,0.16032,0.0653,0.19384,0.18966,33441.3
94650,8008.3,567.0,0.16729,0.02692,0.28313,0.11936,33466.5
94700,8428.4,582.4,0.39603,0.00152,0.79366,0.2314,33488.9
94750,7305.6,506.9,0.07592,0.03273,0.08907,0.13462,33508.7
94800,7282.8,495.4,0.29083,0.03525,0.51308,0.09554,33531.0
94850,7109.9,468.5,0.12287,0.03829,0.17141,0.1124,33550.4
94900,6730.2,464.6,0.13534,0.04162,0.18968,0.11179,33570.8
94950,6838.0,480.0,0.15963,0.07482,0.17294,0.16628,33590.8
95000,7358.1,503.0,0.16133,0.01442,0.29523,0.06954,33614.0
95050,8365.1,579.8,0.06604,0.04531,0.04363,0.10865,33638.5
95100,8490.4,590.1,0.22917,0.02222,0.41588,0.09963,33661.8
95150,8190.9,572.8,0.06982,0.01927,0.10217,0.05366,33684.7
95200,7969.5,572.8,0.15338,0.02958,0.2492,0.07976,33707.0
95250,7527.0,535.7,0.2982,0.01772,0.56295,0.0991,33727.8
95300,7681.0,525.4,0.14165,0.04921,0.18713,0.11257,33751.0
95350,7844.3,544.0,0.37295,0.00786,0.73145,0.06403,33772.6
95400,7786.8,534.4,0.6966,-0.01606,1.42591,0.02983,33796.1
95450,7939.7,548.5,0.1969,-0.02359,0.44354,0.12841,33818.4
95500,7926.6,568.3,0.24115,0.05308,0.37772,0.07896,33841.1
95550,7925.2,560.6,0.08217,0.0518,0.0622,0.07228,33863.7
95600,7468.5,506.9,0.05121,-0.02557,0.15615,0.13017,33884.5
95650,7149.4,476.2,0.04236,-0.00348,0.09367,0.10027,33905.6
95700,7519.8,519.7,0.11151,0.0543,0.11679,0.11882,33928.3
95750,8088.7,563.2,0.40646,0.01291,0.78931,0.11074,33952.1
95800,7868.1,534.4,0.14039,0.01264,0.2569,0.07012,33973.7
95850,7617.2,520.3,0.38197,0.0349,0.69574,0.079,33996.2
95900,7788.2,533.8,0.3166,0.01981,0.59541,0.09135,34018.2
95950,8249.6,553.0,0.27147,0.01366,0.51763,0.10032,34043.1
96000,7743.5,513.3,0.2269,0.04113,0.37369,0.10746,34063.1
96050,7258.4,481.3,0.04471,0.01153,0.06739,0.05085,34085.9
96100,7981.7,527.4,0.185,0.02366,0.32481,0.10652,34109.4
96150,7648.2,505.6,0.068,0.03589,0.06589,0.08321,34130.6
96200,7258.1,482.6,0.10269,0.04022,0.12673,0.0893,34152.3
96250,7287.4,472.3,0.57683,-0.02083,1.19649,0.0583,34173.6
96300,7447.4,514.6,0.29129,0.00852,0.56671,0.05907,34195.8
96350,7640.9,544.0,0.02958,0.00336,0.0539,0.07353,34217.7
96400,7302.8,499.2,0.18345,0.04109,0.28678,0.10307,34238.5
96450,7225.8,492.8,0.15493,-0.00154,0.31522,0.1145,34260.3
96500,7484.3,510.7,0.4335,-0.02359,0.91663,0.12297,34282.0
96550,7900.9,540.2,0.0643,0.02694,0.0763,0.07854,34305.6
96600,7816.2,535.7,0.2633,-0.02266,0.57284,0.04551,34327.0
96650,7212.7,497.9,0.04075,0.00656,0.06973,0.06741,34347.8
96700,7249.0,506.9,0.06072,0.00093,0.12089,0.06537,34369.4
96750,7201.1,505.0,0.09772,0.0014,0.19384,0.0609,34389.8
96800,7091.3,486.4,0.18028,0.00755,0.34655,0.05418,34411.2
96850,7453.5,496.6,0.07122,0.00439,0.1343,0.03213,34433.5
96900,7763.0,521.0,0.45571,-0.00873,0.92939,0.02596,34456.2
96950,7534.8,513.3,0.24036,0.02129,0.43942,0.06357,34477.0
97000,7523.0,515.2,0.69892,-0.01053,1.41941,0.0259,34499.4
97050,7802.7,530.6,0.06461,0.02595,0.07988,0.12802,34521.8
97100,7289.2,486.4,0.06429,0.03969,0.0514,0.10974,34541.7
97150,7418.6,489.0,0.05508,0.00856,0.0941,0.05247,34565.0
97200,7664.9,514.6,0.05899,0.03327,0.05306,0.08131,34586.5
97250,7722.8,540.2,0.3625,0.0122,0.70205,0.07182,34609.7
97300,7827.9,551.0,0.29306,0.03528,0.51709,0.07714,34631.4
97350,7528.6,522.9,0.21256,0.04285,0.34113,0.08585,34653.3
97400,6945.2,486.7,0.01456,-0.00154,0.03315,0.04766,34672.3
97450,6432.3,465.9,0.28281,0.02277,0.52121,0.05703,34691.6
97500,7394.1,515.5,0.57264,0.00888,1.12919,0.08317,34715.3
97550,7545.6,512.6,0.21515,-0.00272,0.43749,0.08791,34735.1
97600,6993.7,490.9,0.11543,0.04908,0.13574,0.15217,34756.1
97650,7089.5,508.8,0.23489,0.02413,0.42413,0.13024,34776.6
97700,7402.8,513.9,0.1195,0.07962,0.08274,0.14889,34799.0
97750,7441.4,510.7,0.10546,0.07653,0.06119,0.16654,34819.6
97800,6786.9,473.0,0.16975,0.07131,0.19984,0.14821,34838.8
97850,6806.4,481.3,0.16227,0.01026,0.30712,0.15534,34859.4
97900,6921.9,491.5,0.12438,0.06298,0.12567,0.1427,34879.3
97950,7198.4,488.3,0.06237,0.03743,0.05251,0.13152,34901.5
98000,7661.0,522.2,0.18913,0.03345,0.31358,0.1113,34923.4
98050,7747.9,531.8,0.05051,0.01251,0.07738,0.06934,34945.9
98100,7911.4,538.9,0.65198,0.01884,1.26748,0.05979,34968.6
98150,7560.1,513.3,0.02836,0.00734,0.04377,0.08603,34989.6
98200,6849.3,471.0,0.46103,0.02213,0.87926,0.07404,35008.9
98250,6986.4,496.6,0.08294,0.04621,0.07592,0.1236,35030.2
98300,7258.1,508.8,0.25152,0.0277,0.45012,0.12453,35051.1
98350,7155.1,503.0,0.06149,-0.00763,0.13938,0.05738,35072.3
98400,7373.1,522.9,0.07755,0.06724,0.02317,0.12794,35093.8
98450,7736.2,535.7,0.42372,0.02822,0.79271,0.08541,35116.6
98500,7757.1,526.1,0.38074,0.02517,0.71317,0.10102,35139.0
98550,7513.5,513.3,0.61836,0.00146,1.23676,0.14733,35160.7
98600,7016.6,491.5,0.12544,0.04466,0.16404,0.12483,35180.3
98650,7047.4,504.3,0.46498,-0.04116,1.01562,0.16761,35201.8
98700,7062.4,496.6,0.17507,-0.00216,0.35713,0.13409,35221.7
98750,7019.6,472.3,0.20347,0.08232,0.24514,0.14165,35243.3
98800,7979.3,533.8,0.04742,0.02192,0.05324,0.11224,35267.7
98850,8084.1,545.9,0.11816,0.0252,0.18778,0.09344,35289.7
98900,7532.9,519.0,0.38391,0.03145,0.70659,0.08352,35311.3
98950,6967.6,497.9,0.42392,0.0111,0.82689,0.06318,35330.3
99000,7045.1,499.8,0.70916,0.0285,1.36316,0.09173,35352.2
99050,7670.0,534.4,0.07678,0.02076,0.11325,0.06131,35374.4
99100,7714.6,540.2,0.10552,0.03949,0.13417,0.10509,35396.6
99150,7004.9,496.6,0.07347,0.01867,0.11206,0.12342,35415.4
99200,7484.6,527.4,0.36877,-0.00421,0.74748,0.07624,35439.9
99250,8055.3,561.3,0.21219,-0.01076,0.44784,0.09614,35461.7
99300,7690.7,550.4,0.12921,0.05446,0.15235,0.14221,35484.3
99350,7802.5,560.0,0.28656,0.04105,0.49262,0.07947,35506.6
99400,7284.4,519.7,0.30973,0.03945,0.54228,0.08575,35526.8
99450,7433.2,519.7,0.12163,0.02687,0.19203,0.12588,35549.9
99500,7597.9,521.0,0.06418,0.03241,0.06612,0.12875,35571.1
99550,7202.7,499.2,0.21018,0.00208,0.41869,0.12365,35592.2
99600,7058.5,499.2,0.10303,0.05566,0.09752,0.13919,35612.5
99650,7275.5,513.3,0.22852,0.0796,0.3017,0.19303,35634.6
99700,7429.8,522.9,0.24166,0.11425,0.25842,0.1803,35655.7
99750,6934.6,490.9,0.44265,0.06532,0.7576,0.14753,35675.6
99800,6947.2,480.0,0.32053,0.0372,0.56892,0.1134,35696.9
99850,7126.3,496.6,0.69786,0.05539,1.287,0.10336,35717.1
99900,7572.6,538.9,0.16474,0.02245,0.28867,0.20421,35740.2
99950,7860.7,554.9,0.19472,0.08304,0.22708,0.18572,35762.2
100000,7571.3,525.4,0.21623,0.07092,0.29335,0.13606,35784.3
100050,7694.5,529.9,0.0656,0.03181,0.07127,0.1848,35806.7
100100,7318.1,499.2,0.28174,0.08442,0.39813,0.17466,35826.9
100150,7043.3,477.4,0.64921,0.04587,1.20845,0.08911,35847.9
100200,7087.8,490.2,0.20521,0.02278,0.36683,0.0987,35868.2
100250,7508.7,524.8,0.08,0.05315,0.05698,0.1638,35891.3
100300,7865.6,549.8,0.27142,0.04568,0.45559,0.20589,35913.2
100350,7363.6,510.7,0.19063,0.08355,0.21744,0.16401,35934.2
100400,7362.0,502.4,0.28825,0.05743,0.46464,0.15005,35956.2
100450,7006.4,483.2,0.11309,0.04684,0.13586,0.16843,35975.4
100500,6680.0,461.4,0.15707,0.02507,0.26571,0.08537,35995.9
100550,6908.5,482.6,0.22899,0.11555,0.23188,0.24975,36016.0
100600,7558.6,527.4,0.15168,0.0654,0.1761,0.17712,36039.6
100650,7380.7,513.3,0.15288,0.07789,0.15354,0.17764,36059.0
100700,6820.4,476.2,0.15856,0.09064,0.13941,0.17872,36080.1
100750,6917.3,474.9,0.08349,0.04598,0.07776,0.13712,36100.1
100800,6479.0,451.8,0.20369,-0.0105,0.43334,0.24816,36118.8
100850,6273.0,450.6,0.24199,0.03982,0.40759,0.16262,36137.6
100900,7090.9,510.1,0.18349,0.05516,0.25969,0.1516,36160.3
100950,7561.3,538.2,0.13599,0.06546,0.14396,0.14526,36181.5
101000,7121.2,489.6,0.11851,0.04818,0.14364,0.149,36202.1
101050,7297.4,498.6,0.40036,0.12323,0.55781,0.17688,36223.6
101100,7456.3,513.9,0.20758,0.06995,0.27924,0.19874,36244.8
101150,7643.7,522.9,0.26862,0.06592,0.41115,0.28743,36267.7
101200,7433.9,517.8,0.19863,0.00715,0.38762,0.23288,36287.9
101250,6926.5,503.0,0.23037,0.03588,0.39074,0.0879,36307.8
101300,7063.2,503.7,0.15764,0.09276,0.13382,0.2024,36328.7
101350,7530.8,531.2,0.27404,0.0262,0.49888,0.16087,36351.3
101400,7611.3,544.0,0.16509,0.09554,0.14276,0.18339,36372.7
101450,7398.9,523.5,0.28509,0.11978,0.3367,0.30366,36394.2
101500,7359.0,531.2,0.34139,0.09029,0.50524,0.15234,36415.4
101550,7358.4,519.7,0.33582,0.07981,0.51746,0.27211,36437.3
101600,7356.3,519.7,0.25406,0.13832,0.2356,0.20585,36458.3
101650,6820.1,489.0,0.1583,0.11134,0.09886,0.24685,36477.5
101700,7308.1,503.0,0.2331,0.08201,0.30773,0.27761,36500.8
101750,7807.4,534.4,0.17432,-0.00853,0.37024,0.22727,36522.0
101800,7692.2,534.7,0.15845,0.02885,0.26311,0.19585,36544.9
101850,7566.7,529.0,0.11643,0.09281,0.05031,0.15306,36565.8
101900,7241.3,494.7,0.10905,0.06673,0.08739,0.13785,36587.1
101950,7277.1,497.9,0.1198,0.08077,0.08154,0.17399,36607.9
102000,7112.7,507.8,0.12545,0.0984,0.05853,0.22145,36628.4
102050,7079.1,509.8,0.28624,0.09062,0.3947,0.17333,36649.1
102100,7362.4,516.5,0.36256,0.01823,0.69457,0.29505,36671.1
102150,7592.1,519.7,0.15692,0.08089,0.15546,0.16962,36693.0
102200,7331.7,505.0,0.51403,0.03885,0.95394,0.1786,36713.7
102250,7170.8,501.8,0.09251,0.06899,0.05052,0.17499,36734.5
102300,7311.6,506.2,0.20975,0.05704,0.30977,0.2168,36755.8
102350,7519.7,511.4,0.21766,0.09335,0.25224,0.18061,36778.2
102400,7239.0,494.7,0.21062,0.10466,0.21603,0.20515,36797.9
102450,6894.8,478.1,0.19242,0.09255,0.20392,0.2089,36818.3
102500,7338.8,503.0,0.15833,0.05686,0.20522,0.11404,36840.7
102550,7597.4,515.8,0.13918,0.07385,0.13448,0.19147,36862.6
102600,7520.4,532.5,0.22689,0.13968,0.17984,0.27078,36884.1
102650,7297.7,527.4,0.30739,0.06459,0.48825,0.13293,36904.8
102700,7096.6,500.5,0.27707,0.04141,0.4762,0.24351,36925.6
102750,7194.7,495.4,0.12164,0.08022,0.08556,0.13685,36946.9
102800,7109.9,490.9,0.61052,0.08426,1.05776,0.26242,36967.1
102850,7103.1,484.5,0.14362,0.06313,0.16479,0.19068,36988.2
102900,6976.8,477.4,0.09263,0.0621,0.0649,0.19191,37008.2
102950,7114.6,497.3,0.29497,0.04883,0.49654,0.21316,37030.0
103000,7398.9,523.5,0.18114,0.06865,0.22947,0.22471,37050.9
103050,7360.0,512.0,0.16787,0.04322,0.25098,0.08375,37072.6
103100,7678.4,519.0,0.07022,0.05444,0.03361,0.1018,37095.1
103150,7939.0,544.0,0.81607,-0.02297,1.6808,0.13611,37118.0
103200,7678.6,527.4,0.09672,0.05483,0.08658,0.14021,37139.6
103250,7435.7,505.0,0.50119,0.02372,0.95664,0.08586,37161.5
103300,7060.3,493.4,0.20403,0.08433,0.24304,0.18172,37180.9
103350,7368.0,529.9,0.27415,0.05484,0.44081,0.10961,37204.1
103400,7866.4,553.0,0.35146,0.04543,0.61415,0.10449,37225.9
103450,7269.0,493.4,0.14608,0.08183,0.13174,0.16235,37246.7
103500,7717.2,530.6,0.21816,0.02404,0.39147,0.16079,37270.8
103550,8283.6,586.9,0.14286,0.05789,0.17276,0.14138,37293.5
103600,7672.1,538.2,0.27811,0.04359,0.47206,0.15151,37314.5
103650,6779.2,473.6,0.17804,0.0205,0.31662,0.07765,37333.4
103700,7030.3,474.9,0.16461,0.09559,0.14092,0.14477,37356.2
